idx,sentence,followup,stype,ftype,OP1,OP1_type,OP2,OP2_type,ambiguity,question_type
44,the fish slept or drank and ate. The answer to the question: What did the fish do? is,The fish slept and then either drank or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
45,the woman played and slept or ate. The answer to the question: What did the woman do? is,The woman either played and slept or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
45,the woman played and slept or ate. The answer to the question: What did the woman do? is,The woman played and then either slept or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
46,the fish moved or left and napped. The answer to the question: What did the fish do? is,The fish either moved and left or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
46,the fish moved or left and napped. The answer to the question: What did the fish do? is,The fish moved and then either left or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
47,the cow walked and moved or left. The answer to the question: What did the cow do? is,The cow either walked and moved or left,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
47,the cow walked and moved or left. The answer to the question: What did the cow do? is,The cow walked and then either moved or left,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
48,the cat walked and drank or left. The answer to the question: What did the cat do? is,The cat either walked and drank or left,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
48,the cat walked and drank or left. The answer to the question: What did the cat do? is,The cat walked and then either drank or left,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
49,the cow drew and played or drank. The answer to the question: What did the cow do? is,The cow either drew and played or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
49,the cow drew and played or drank. The answer to the question: What did the cow do? is,The cow drew and then either played or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
50,the elephant moved and ate or drew. The answer to the question: What did the elephant do? is,The elephant either moved and ate or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
50,the elephant moved and ate or drew. The answer to the question: What did the elephant do? is,The elephant moved and then either ate or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
51,the man walked or played and moved. The answer to the question: What did the man do? is,The man either walked and played or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
51,the man walked or played and moved. The answer to the question: What did the man do? is,The man walked and then either played or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
52,the dog drank or drew and played. The answer to the question: What did the dog do? is,The dog either drank and drew or played,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
52,the dog drank or drew and played. The answer to the question: What did the dog do? is,The dog drank and then either drew or played,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
53,the boy napped or ate and drank. The answer to the question: What did the boy do? is,The boy either napped and ate or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
53,the boy napped or ate and drank. The answer to the question: What did the boy do? is,The boy napped and then either ate or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
54,the girl drew or moved and left. The answer to the question: What did the girl do? is,The girl either drew and moved or left,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
54,the girl drew or moved and left. The answer to the question: What did the girl do? is,The girl drew and then either moved or left,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
55,the cow played and drew or walked. The answer to the question: What did the cow do? is,The cow either played and drew or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
55,the cow played and drew or walked. The answer to the question: What did the cow do? is,The cow played and then either drew or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
56,the cow left and drank or napped. The answer to the question: What did the cow do? is,The cow either left and drank or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
56,the cow left and drank or napped. The answer to the question: What did the cow do? is,The cow left and then either drank or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
57,the cow drank and played or moved. The answer to the question: What did the cow do? is,The cow either drank and played or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
57,the cow drank and played or moved. The answer to the question: What did the cow do? is,The cow drank and then either played or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
58,the girl napped and ate or drew. The answer to the question: What did the girl do? is,The girl either napped and ate or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
58,the girl napped and ate or drew. The answer to the question: What did the girl do? is,The girl napped and then either ate or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
59,the boy napped or drank and played. The answer to the question: What did the boy do? is,The boy either napped and drank or played,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
59,the boy napped or drank and played. The answer to the question: What did the boy do? is,The boy napped and then either drank or played,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
60,the cow drank and drew or played. The answer to the question: What did the cow do? is,The cow either drank and drew or played,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
60,the cow drank and drew or played. The answer to the question: What did the cow do? is,The cow drank and then either drew or played,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
61,the cow drank or moved and left. The answer to the question: What did the cow do? is,The cow either drank and moved or left,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
61,the cow drank or moved and left. The answer to the question: What did the cow do? is,The cow drank and then either moved or left,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
62,the fish moved or napped and played. The answer to the question: What did the fish do? is,The fish either moved and napped or played,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
62,the fish moved or napped and played. The answer to the question: What did the fish do? is,The fish moved and then either napped or played,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
63,the cow slept or left and played. The answer to the question: What did the cow do? is,The cow either slept and left or played,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
63,the cow slept or left and played. The answer to the question: What did the cow do? is,The cow slept and then either left or played,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
64,the cow drew or moved and napped. The answer to the question: What did the cow do? is,The cow either drew and moved or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
64,the cow drew or moved and napped. The answer to the question: What did the cow do? is,The cow drew and then either moved or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
65,the girl left or ate and walked. The answer to the question: What did the girl do? is,The girl either left and ate or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
65,the girl left or ate and walked. The answer to the question: What did the girl do? is,The girl left and then either ate or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
66,the boy left or walked and napped. The answer to the question: What did the boy do? is,The boy either left and walked or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
66,the boy left or walked and napped. The answer to the question: What did the boy do? is,The boy left and then either walked or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
67,the dog drew or walked and played. The answer to the question: What did the dog do? is,The dog either drew and walked or played,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
67,the dog drew or walked and played. The answer to the question: What did the dog do? is,The dog drew and then either walked or played,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
68,the cow played or drew and moved. The answer to the question: What did the cow do? is,The cow either played and drew or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
68,the cow played or drew and moved. The answer to the question: What did the cow do? is,The cow played and then either drew or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
69,the bird drank and played or left. The answer to the question: What did the bird do? is,The bird either drank and played or left,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
69,the bird drank and played or left. The answer to the question: What did the bird do? is,The bird drank and then either played or left,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
70,the boy slept or drank and moved. The answer to the question: What did the boy do? is,The boy either slept and drank or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
70,the boy slept or drank and moved. The answer to the question: What did the boy do? is,The boy slept and then either drank or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
71,the dog drank or walked and napped. The answer to the question: What did the dog do? is,The dog either drank and walked or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
71,the dog drank or walked and napped. The answer to the question: What did the dog do? is,The dog drank and then either walked or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
72,the woman walked and ate or drank. The answer to the question: What did the woman do? is,The woman either walked and ate or drank,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
72,the woman walked and ate or drank. The answer to the question: What did the woman do? is,The woman walked and then either ate or drank,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
73,the cat drew or left and napped. The answer to the question: What did the cat do? is,The cat either drew and left or napped,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
73,the cat drew or left and napped. The answer to the question: What did the cat do? is,The cat drew and then either left or napped,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
74,the fish moved or walked and drew. The answer to the question: What did the fish do? is,The fish either moved and walked or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
74,the fish moved or walked and drew. The answer to the question: What did the fish do? is,The fish moved and then either walked or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
75,the cow slept and played or moved. The answer to the question: What did the cow do? is,The cow either slept and played or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
75,the cow slept and played or moved. The answer to the question: What did the cow do? is,The cow slept and then either played or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
76,the man drew and slept or moved. The answer to the question: What did the man do? is,The man either drew and slept or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
76,the man drew and slept or moved. The answer to the question: What did the man do? is,The man drew and then either slept or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
77,the dog ate and left or moved. The answer to the question: What did the dog do? is,The dog either ate and left or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
77,the dog ate and left or moved. The answer to the question: What did the dog do? is,The dog ate and then either left or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
78,the cow ate and drew or walked. The answer to the question: What did the cow do? is,The cow either ate and drew or walked,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
78,the cow ate and drew or walked. The answer to the question: What did the cow do? is,The cow ate and then either drew or walked,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
79,the dog napped or moved and slept. The answer to the question: What did the dog do? is,The dog either napped and moved or slept,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
79,the dog napped or moved and slept. The answer to the question: What did the dog do? is,The dog napped and then either moved or slept,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
80,the cat played and slept or moved. The answer to the question: What did the cat do? is,The cat either played and slept or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
80,the cat played and slept or moved. The answer to the question: What did the cat do? is,The cat played and then either slept or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
81,the dog drew or slept and left. The answer to the question: What did the dog do? is,The dog either drew and slept or left,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
81,the dog drew or slept and left. The answer to the question: What did the dog do? is,The dog drew and then either slept or left,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
82,the elephant slept or walked and drew. The answer to the question: What did the elephant do? is,The elephant either slept and walked or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
82,the elephant slept or walked and drew. The answer to the question: What did the elephant do? is,The elephant slept and then either walked or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
83,the cow played and walked or ate. The answer to the question: What did the cow do? is,The cow either played and walked or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
83,the cow played and walked or ate. The answer to the question: What did the cow do? is,The cow played and then either walked or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
84,the woman drank or walked and moved. The answer to the question: What did the woman do? is,The woman either drank and walked or moved,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
84,the woman drank or walked and moved. The answer to the question: What did the woman do? is,The woman drank and then either walked or moved,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
85,the cat napped or ate and left. The answer to the question: What did the cat do? is,The cat either napped and ate or left,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
85,the cat napped or ate and left. The answer to the question: What did the cat do? is,The cat napped and then either ate or left,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
86,the woman walked or played and ate. The answer to the question: What did the woman do? is,The woman either walked and played or ate,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
86,the woman walked or played and ate. The answer to the question: What did the woman do? is,The woman walked and then either played or ate,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
87,the girl moved and walked or drew. The answer to the question: What did the girl do? is,The girl either moved and walked or drew,S,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
87,the girl moved and walked or drew. The answer to the question: What did the girl do? is,The girl moved and then either walked or drew,S,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,ambi,conj
